Time,Latitude,Longitude,Actor
2026-03-05T12:00:00Z,33.199969999743,35.4326799996316,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.2712199997311,35.4355600002291,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.3686299998884,35.4407199995779,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.4631899997847,35.4415099995983,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.3894699999863,35.4456200004323,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.2241800002686,35.445879999825,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.2466799999876,35.4489200002561,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.3983199999953,35.4517899999095,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.3226000002796,35.459680000068,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.3263299997044,35.4772699996813,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.3501699996251,35.4784599997348,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.37845999968,35.482120000307,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.2366399998596,35.4852900004344,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.3895899999974,35.4909700003652,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.3861399999827,35.4965199997013,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.2920200002322,35.4997300000117,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.8412300002877,35.50651999963,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.8412300002877,35.50651999963,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.8412300002877,35.50651999963,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.232470000006,35.5172950004089,Iran and allies as attacker
2026-03-05T12:00:00Z,33.2765899997523,35.5186200001816,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.3110700001705,35.5193700000191,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.8450499999828,35.5199900001602,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.4612700001387,35.5360900001443,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.2553299996551,35.5434000003446,"US, Israel and allies as attacker"
2026-03-05T12:00:00Z,33.2784799999183,35.5553550002329,Iran and allies as attacker
2026-03-05T12:00:00Z,33.2930300000086,35.5928390002967,Iran and allies as attacker
2026-03-05T12:00:00Z,33.3119000003205,35.6065290000366,Iran and allies as attacker
2026-03-05T12:00:00Z,33.3226900000424,35.6075700001272,Iran and allies as attacker
2026-03-05T13:00:00Z,33.2334599997935,35.5170169996762,Iran and allies as attacker
2026-03-05T15:48:00Z,33.1152700001603,35.2910050001539,Iran and allies as attacker
2026-03-05T19:50:00Z,33.2334400000225,35.5166519998033,Iran and allies as attacker
2026-03-05T12:00:00Z,37.1745,42.1403,Iran and allies as attacker
2026-03-05T12:00:00Z,36.9096,42.0055,Iran and allies as attacker
2026-03-05T12:00:00Z,32.6989,36.6716,Iran and allies as attacker
2026-03-05T12:00:00Z,33.0188,36.1273,Iran and allies as attacker
2026-03-05T12:00:00Z,32.7927,36.152,Iran and allies as attacker
2026-03-05T12:00:00Z,33.1829,36.2272,Iran and allies as attacker
2026-03-05T12:00:00Z,32.7362,35.9858,Iran and allies as attacker
2026-03-06T09:50:00Z,33.1003499999257,35.2811130001802,Iran and allies as attacker
2026-03-06T10:05:00Z,33.0285300001206,35.3944130001184,Iran and allies as attacker
2026-03-06T12:00:00Z,32.0723,34.8125,Iran and allies as attacker
2026-03-06T15:17:00Z,33.0865299999997,35.2814310001975,Iran and allies as attacker
2026-03-06T15:50:00Z,32.9658399999423,35.4940319996393,Iran and allies as attacker
2026-03-06T16:40:00Z,32.9836999998393,35.7270630000072,Iran and allies as attacker
2026-03-06T09:45:00Z,33.1138599996345,35.2900129995688,Iran and allies as attacker
2026-03-06T12:00:00Z,33.161499999678,35.1145999999148,"US, Israel and allies as attacker"
2026-03-06T12:00:00Z,33.0659000000452,35.2031099996443,"US, Israel and allies as attacker"
2026-03-06T12:00:00Z,33.1318299998285,35.2751699995853,"US, Israel and allies as attacker"
2026-03-06T12:00:00Z,33.1537999997621,35.3283000000718,"US, Israel and allies as attacker"
2026-03-06T12:00:00Z,33.0973900003376,35.3356899997398,"US, Israel and allies as attacker"
2026-03-06T12:00:00Z,33.3787599998814,35.354280000334,"US, Israel and allies as attacker"
2026-03-06T12:00:00Z,33.5680000002098,35.3770000000571,"US, Israel and allies as attacker"
2026-03-06T12:00:00Z,33.2822599999016,35.3970600001891,"US, Israel and allies as attacker"
2026-03-06T12:00:00Z,33.1357500000526,35.4044599999028,"US, Israel and allies as attacker"
2026-03-06T12:00:00Z,33.2055999999017,35.4073599996935,"US, Israel and allies as attacker"
2026-03-06T12:00:00Z,33.1219599998125,35.4372499998748,"US, Israel and allies as attacker"
2026-03-06T12:00:00Z,33.2074000001728,35.4391699996743,"US, Israel and allies as attacker"
2026-03-06T12:00:00Z,33.855530000127,35.4881099998591,"US, Israel and allies as attacker"
2026-03-06T12:00:00Z,33.8412300002877,35.50651999963,"US, Israel and allies as attacker"
2026-03-06T12:00:00Z,33.8412300002877,35.50651999963,"US, Israel and allies as attacker"
2026-03-06T12:00:00Z,33.4858800001136,35.5159299995549,"US, Israel and allies as attacker"
2026-03-06T12:00:00Z,33.2765899997523,35.5186200001816,"US, Israel and allies as attacker"
2026-03-06T12:00:00Z,33.8423500000801,35.5206100003013,"US, Israel and allies as attacker"
2026-03-06T12:00:00Z,33.4443900000063,35.5675500003207,"US, Israel and allies as attacker"
2026-03-06T12:00:00Z,33.2930300000086,35.5928390002967,Iran and allies as attacker
2026-03-06T12:00:00Z,33.3119000003205,35.6065290000366,Iran and allies as attacker
2026-03-06T12:00:00Z,33.8722899996874,36.1128090000472,Iran and allies as attacker
2026-03-06T12:00:00Z,33.873089999956,36.162879999836,"US, Israel and allies as attacker"
2026-03-06T15:40:00Z,33.232470000006,35.5172950004089,Iran and allies as attacker
2026-03-06T16:50:00Z,33.1138599996345,35.2900129995688,Iran and allies as attacker
2026-03-06T12:00:00Z,33.0569,36.0068,Iran and allies as attacker
2026-03-07T11:45:00Z,32.9899099998308,35.5168750002843,Iran and allies as attacker
2026-03-07T12:00:00Z,32.0956,34.9566,Iran and allies as attacker
2026-03-07T12:00:00Z,33.0085000001245,35.1003760002476,Iran and allies as attacker
2026-03-07T12:00:00Z,33.0594300000363,35.3382670003886,Iran and allies as attacker
2026-03-07T12:00:00Z,33.0986200001643,35.5084379997797,Iran and allies as attacker
2026-03-07T12:25:00Z,32.932360000075,35.0823899999009,Iran and allies as attacker
2026-03-07T14:05:00Z,32.9948500001601,35.4849919996103,Iran and allies as attacker
2026-03-07T17:20:00Z,32.7950500001868,35.0574900000873,Iran and allies as attacker
2026-03-07T17:31:00Z,32.8631699996526,35.2992919999724,Iran and allies as attacker
2026-03-07T18:00:00Z,32.0372600000144,34.8486959997342,Iran and allies as attacker
2026-03-07T18:35:00Z,33.0086600002024,35.0957459997299,Iran and allies as attacker
2026-03-07T18:35:00Z,33.2076299999624,35.5695639998315,Iran and allies as attacker
2026-03-07T19:20:00Z,32.8347699999421,34.9814680003486,Iran and allies as attacker
2026-03-07T19:20:00Z,32.8291399999932,34.9830020003587,Iran and allies as attacker
2026-03-07T19:40:00Z,32.8244699998289,35.0161959996635,Iran and allies as attacker
2026-03-07T19:40:00Z,33.0583100000861,35.3425430000056,Iran and allies as attacker
2026-03-07T19:45:00Z,33.2076299999624,35.5695639998315,Iran and allies as attacker
2026-03-07T21:00:00Z,33.0085000001245,35.1003760002476,Iran and allies as attacker
2026-03-07T21:25:00Z,33.24625000018,35.5959819997617,Iran and allies as attacker
2026-03-07T22:05:00Z,33.24625000018,35.5959819997617,Iran and allies as attacker
2026-03-07T22:15:00Z,31.9316999998584,34.8730340000313,Iran and allies as attacker
2026-03-07T22:20:00Z,32.1433100002649,34.8185899996428,Iran and allies as attacker
2026-03-07T23:12:00Z,33.216499999682,35.5441409999612,Iran and allies as attacker
2026-03-07T11:30:00Z,33.1138599996345,35.2900129995688,Iran and allies as attacker
2026-03-07T12:00:00Z,33.2761799997116,35.2219200003466,"US, Israel and allies as attacker"
2026-03-07T12:00:00Z,33.2971699996421,35.2858599999754,"US, Israel and allies as attacker"
2026-03-07T12:00:00Z,33.1537999997621,35.3283000000718,"US, Israel and allies as attacker"
2026-03-07T12:00:00Z,33.3787599998814,35.354280000334,"US, Israel and allies as attacker"
2026-03-07T12:00:00Z,33.3821199996904,35.3675499999493,"US, Israel and allies as attacker"
2026-03-07T12:00:00Z,33.4324299998144,35.3709500002305,"US, Israel and allies as attacker"
2026-03-07T12:00:00Z,33.3862700000914,35.4071599996769,"US, Israel and allies as attacker"
2026-03-07T12:00:00Z,33.2299600002962,35.4255200001174,"US, Israel and allies as attacker"
2026-03-07T12:00:00Z,33.3662799998895,35.4355600002291,"US, Israel and allies as attacker"
2026-03-07T12:00:00Z,33.1219599998125,35.4372499998748,"US, Israel and allies as attacker"
2026-03-07T12:00:00Z,33.2343099997305,35.4403499996821,"US, Israel and allies as attacker"
2026-03-07T12:00:00Z,33.3686299998884,35.4407199995779,"US, Israel and allies as attacker"
2026-03-07T12:00:00Z,33.2067100001845,35.4411000004178,"US, Israel and allies as attacker"
2026-03-07T12:00:00Z,33.3782600002211,35.4588699999561,"US, Israel and allies as attacker"
2026-03-07T12:00:00Z,33.1155000002121,35.4684089997524,Iran and allies as attacker
2026-03-07T12:00:00Z,33.1157899998444,35.468499999989,"US, Israel and allies as attacker"
2026-03-07T12:00:00Z,33.3263299997044,35.4772699996813,"US, Israel and allies as attacker"
2026-03-07T12:00:00Z,33.4108300001479,35.4778200004005,"US, Israel and allies as attacker"
2026-03-07T12:00:00Z,33.3714000002816,35.4919200002192,"US, Israel and allies as attacker"
2026-03-07T12:00:00Z,33.2920200002322,35.4997300000117,"US, Israel and allies as attacker"
2026-03-07T12:00:00Z,33.3883999996897,35.500889999928,"US, Israel and allies as attacker"
2026-03-07T12:00:00Z,33.232470000006,35.5172950004089,Iran and allies as attacker
2026-03-07T12:00:00Z,33.4293599996802,35.5173299996707,"US, Israel and allies as attacker"
2026-03-07T12:00:00Z,33.3297000001544,35.5265000002943,"US, Israel and allies as attacker"
2026-03-07T12:00:00Z,33.3302000003711,35.6148100000073,"US, Israel and allies as attacker"
2026-03-07T13:00:00Z,33.2784799999183,35.5553550002329,Iran and allies as attacker
2026-03-07T17:00:00Z,33.3226900000424,35.6075700001272,Iran and allies as attacker
2026-03-07T17:15:00Z,33.2930300000086,35.5928390002967,Iran and allies as attacker
2026-03-07T17:50:00Z,33.232470000006,35.5172950004089,Iran and allies as attacker
2026-03-07T21:15:00Z,33.1072900000501,35.445046000322,Iran and allies as attacker
2026-03-07T21:35:00Z,33.2833999997738,35.5629809999024,Iran and allies as attacker
2026-03-07T22:00:00Z,33.255119999905,35.5420260001681,Iran and allies as attacker
2026-03-07T12:00:00Z,32.6172,36.5314,Iran and allies as attacker
2026-03-07T12:00:00Z,32.5971,36.5861,Iran and allies as attacker
2026-03-07T12:00:00Z,32.5632,36.2439,Iran and allies as attacker
2026-03-07T12:00:00Z,32.6689,36.06,Iran and allies as attacker
